electrode,time,NMSE
FP1,   ,0.1578
FP2,   ,0.1435
F3,   ,0.0293
F4,   ,0.0272
C3,   ,0.0256
C4,   ,0.0062
P3,   ,0.0306
P4,   ,0.0068
O1,   ,0.0149
O2,   ,0.0168
F7,   ,0.0376
F8,   ,0.0493
T3,   ,0.0660
T4,   ,0.0538
T5,   ,0.0389
T6,   ,0.0283
Fz,   ,0.0271
Cz,   ,0.0086
Pz,   ,0.0041
sum,3.57,0.7723
