electrode,time,NMSE
FP1,   ,1.0878
FP2,   ,0.8392
F3,   ,0.2568
F4,   ,0.2488
C3,   ,0.0944
C4,   ,0.1471
P3,   ,0.0292
P4,   ,0.0839
O1,   ,0.0162
O2,   ,0.0831
F7,   ,0.7830
F8,   ,0.4937
T3,   ,0.2802
T4,   ,0.2017
T5,   ,0.0647
T6,   ,0.2228
Fz,   ,0.2818
Cz,   ,0.1987
Pz,   ,0.0852
sum,0.59,5.4983
