electrode,time,NMSE
FP1,   ,0.0092
FP2,   ,0.0148
F3,   ,0.0067
F4,   ,0.5320
C3,   ,0.0047
C4,   ,0.0007
P3,   ,0.0027
P4,   ,0.0022
O1,   ,0.0021
O2,   ,0.0016
F7,   ,0.0089
F8,   ,0.0127
T3,   ,0.0059
T4,   ,0.0116
T5,   ,0.0011
T6,   ,0.0048
Fz,   ,0.0014
Cz,   ,0.0010
Pz,   ,0.0022
sum,4.92,0.6260
