electrode,time,NMSE
FP1,   ,0.1152
FP2,   ,0.1138
F3,   ,0.0274
F4,   ,0.5283
C3,   ,0.0121
C4,   ,0.0056
P3,   ,0.0054
P4,   ,0.0044
O1,   ,0.0041
O2,   ,0.0007
F7,   ,0.0311
F8,   ,0.0300
T3,   ,0.0183
T4,   ,0.0217
T5,   ,0.0023
T6,   ,0.0067
Fz,   ,0.0202
Cz,   ,0.0066
Pz,   ,0.0043
sum,2.30,0.9583
