electrode,time,NMSE
FP1,   ,2.0354
FP2,   ,2.2643
F3,   ,0.3497
F4,   ,0.4186
C3,   ,0.0926
C4,   ,0.1101
P3,   ,0.0318
P4,   ,0.0288
O1,   ,0.0196
O2,   ,0.0209
F7,   ,0.8274
F8,   ,1.1458
T3,   ,0.2595
T4,   ,0.2871
T5,   ,0.0247
T6,   ,0.0389
Fz,   ,0.4342
Cz,   ,0.0996
Pz,   ,0.0311
sum,2.48,8.5202
