electrode,time,NMSE
FP1,   ,2.2147
FP2,   ,0.2122
F3,   ,0.4166
F4,   ,0.2807
C3,   ,0.1106
C4,   ,0.0916
P3,   ,0.0491
P4,   ,0.0219
O1,   ,0.0326
O2,   ,0.0081
F7,   ,0.2643
F8,   ,0.2040
T3,   ,0.1161
T4,   ,0.0326
T5,   ,0.0478
T6,   ,0.0159
Fz,   ,0.4800
Cz,   ,0.1209
Pz,   ,0.0397
sum,2.41,4.7593
