electrode,time,NMSE
FP1,   ,1.1051
FP2,   ,1.1540
F3,   ,0.5535
F4,   ,0.5781
C3,   ,0.3917
C4,   ,0.3028
P3,   ,0.2290
P4,   ,0.2876
O1,   ,0.2991
O2,   ,0.2079
F7,   ,0.8309
F8,   ,0.6802
T3,   ,0.5147
T4,   ,0.4637
T5,   ,0.1450
T6,   ,0.4463
Fz,   ,0.5933
Cz,   ,0.3965
Pz,   ,0.3009
sum,2.70,9.4803
