electrode,time,NMSE
FP1,   ,0.4518
FP2,   ,0.4536
F3,   ,0.0604
F4,   ,0.0768
C3,   ,0.0140
C4,   ,0.0561
P3,   ,0.0072
P4,   ,0.0341
O1,   ,0.0039
O2,   ,0.0264
F7,   ,0.0511
F8,   ,0.0834
T3,   ,0.0103
T4,   ,0.0615
T5,   ,0.0039
T6,   ,0.0218
Fz,   ,0.1080
Cz,   ,0.0200
Pz,   ,0.0225
sum,6.50,1.5668
