electrode,time,NMSE
FP1,   ,3.2775
FP2,   ,3.9557
F3,   ,0.6478
F4,   ,1.1425
C3,   ,0.1938
C4,   ,0.4205
P3,   ,0.0624
P4,   ,0.1352
O1,   ,0.0205
O2,   ,0.0390
F7,   ,0.5753
F8,   ,0.8046
T3,   ,0.1535
T4,   ,0.7763
T5,   ,0.0503
T6,   ,0.1597
Fz,   ,1.5556
Cz,   ,0.3703
Pz,   ,0.0956
sum,3.03,14.4362
