electrode,time,NMSE
FP1,   ,0.0476
FP2,   ,0.0704
F3,   ,0.0107
F4,   ,0.0241
C3,   ,0.0030
C4,   ,0.0102
P3,   ,0.0018
P4,   ,0.0040
O1,   ,0.0005
O2,   ,0.0024
F7,   ,0.0309
F8,   ,0.0474
T3,   ,0.0080
T4,   ,0.0250
T5,   ,0.0024
T6,   ,0.0027
Fz,   ,0.0073
Cz,   ,0.0073
Pz,   ,0.0051
sum,2.37,0.3109
