electrode,time,NMSE
FP1,   ,0.2090
FP2,   ,0.2756
F3,   ,0.0310
F4,   ,0.0488
C3,   ,0.0125
C4,   ,0.0095
P3,   ,0.0073
P4,   ,0.0040
O1,   ,0.0152
O2,   ,0.0052
F7,   ,0.0387
F8,   ,0.0674
T3,   ,0.0042
T4,   ,0.0172
T5,   ,0.0105
T6,   ,0.0051
Fz,   ,0.0550
Cz,   ,0.0075
Pz,   ,0.0173
sum,2.83,0.8410
