electrode,time,NMSE
FP1,   ,0.1767
FP2,   ,0.1700
F3,   ,0.0266
F4,   ,0.0328
C3,   ,0.0061
C4,   ,0.0171
P3,   ,0.0049
P4,   ,0.0184
O1,   ,0.0068
O2,   ,0.0101
F7,   ,0.0649
F8,   ,0.0457
T3,   ,0.0205
T4,   ,0.0259
T5,   ,0.0111
T6,   ,0.0188
Fz,   ,0.0394
Cz,   ,0.0110
Pz,   ,0.0033
sum,2.94,0.7103
