electrode,time,NMSE
FP1,   ,0.0101
FP2,   ,0.0151
F3,   ,0.0083
F4,   ,0.5307
C3,   ,0.0058
C4,   ,0.0007
P3,   ,0.0025
P4,   ,0.0022
O1,   ,0.0018
O2,   ,0.0019
F7,   ,0.0108
F8,   ,0.0134
T3,   ,0.0066
T4,   ,0.0115
T5,   ,0.0010
T6,   ,0.0053
Fz,   ,0.0016
Cz,   ,0.0011
Pz,   ,0.0018
sum,3.38,0.6320
