electrode,time,NMSE
FP1,   ,0.0908
FP2,   ,0.0821
F3,   ,0.0283
F4,   ,0.0205
C3,   ,0.0119
C4,   ,0.0198
P3,   ,0.0051
P4,   ,0.0381
O1,   ,0.0032
O2,   ,0.0216
F7,   ,0.0307
F8,   ,0.0579
T3,   ,0.0077
T4,   ,0.0155
T5,   ,0.0120
T6,   ,0.0291
Fz,   ,0.0262
Cz,   ,0.0260
Pz,   ,0.0049
sum,3.77,0.5312
