electrode,time,NMSE
FP1,   ,0.0899
FP2,   ,0.0914
F3,   ,0.0282
F4,   ,0.0326
C3,   ,0.0074
C4,   ,0.0112
P3,   ,0.0036
P4,   ,0.0031
O1,   ,0.0025
O2,   ,0.0037
F7,   ,0.0776
F8,   ,0.1043
T3,   ,0.0374
T4,   ,0.0466
T5,   ,0.0062
T6,   ,0.0209
Fz,   ,0.0216
Cz,   ,0.0042
Pz,   ,0.0014
sum,2.92,0.5939
