electrode,time,NMSE
FP1,   ,0.3009
FP2,   ,0.3018
F3,   ,0.0455
F4,   ,0.1010
C3,   ,0.0264
C4,   ,0.0817
P3,   ,0.0153
P4,   ,0.0062
O1,   ,0.0643
O2,   ,0.0779
F7,   ,0.1214
F8,   ,0.2531
T3,   ,0.0458
T4,   ,0.2667
T5,   ,0.0450
T6,   ,0.0451
Fz,   ,0.6850
Cz,   ,0.0113
Pz,   ,0.0041
sum,1.97,2.4985
