electrode,time,NMSE
FP1,   ,0.6795
FP2,   ,0.6783
F3,   ,0.2591
F4,   ,0.2057
C3,   ,0.1020
C4,   ,0.0467
P3,   ,0.0960
P4,   ,0.0163
O1,   ,0.0782
O2,   ,0.0224
F7,   ,0.5800
F8,   ,0.4021
T3,   ,0.3168
T4,   ,0.1301
T5,   ,0.1679
T6,   ,0.0250
Fz,   ,0.1767
Cz,   ,0.0523
Pz,   ,0.0518
sum,7.59,4.0870
