electrode,time,NMSE
FP1,   ,0.1201
FP2,   ,0.0396
F3,   ,0.0188
F4,   ,0.0061
C3,   ,0.0038
C4,   ,0.0022
P3,   ,0.0005
P4,   ,0.0003
O1,   ,0.0012
O2,   ,0.0005
F7,   ,0.0181
F8,   ,0.0058
T3,   ,0.0032
T4,   ,0.0005
T5,   ,0.0017
T6,   ,0.0004
Fz,   ,0.0154
Cz,   ,0.0043
Pz,   ,0.0009
sum,5.33,0.2433
