electrode,time,NMSE
FP1,   ,0.3608
FP2,   ,0.5079
F3,   ,0.2488
F4,   ,0.4598
C3,   ,0.3014
C4,   ,0.3595
P3,   ,0.2803
P4,   ,0.5988
O1,   ,0.2255
O2,   ,0.5242
F7,   ,0.1949
F8,   ,0.1149
T3,   ,0.1402
T4,   ,0.6089
T5,   ,0.2556
T6,   ,0.4941
Fz,   ,0.4939
Cz,   ,0.5177
Pz,   ,0.6056
sum,1.28,7.2928
