electrode,time,NMSE
FP1,   ,0.2794
FP2,   ,0.2750
F3,   ,0.0636
F4,   ,0.0499
C3,   ,0.0149
C4,   ,0.0128
P3,   ,0.0087
P4,   ,0.0056
O1,   ,0.0067
O2,   ,0.0040
F7,   ,0.0793
F8,   ,0.0763
T3,   ,0.0218
T4,   ,0.0323
T5,   ,0.0134
T6,   ,0.0030
Fz,   ,0.0526
Cz,   ,0.0142
Pz,   ,0.0136
sum,8.12,1.0272
