electrode,time,NMSE
FP1,   ,2.0219
FP2,   ,0.2197
F3,   ,0.3527
F4,   ,0.2380
C3,   ,0.0823
C4,   ,0.0616
P3,   ,0.0309
P4,   ,0.0168
O1,   ,0.0220
O2,   ,0.0081
F7,   ,0.1316
F8,   ,0.1015
T3,   ,0.0386
T4,   ,0.0129
T5,   ,0.0331
T6,   ,0.0137
Fz,   ,0.4168
Cz,   ,0.0923
Pz,   ,0.0258
sum,3.53,3.9204
