electrode,time,NMSE
FP1,   ,3.0801
FP2,   ,5.2236
F3,   ,0.5331
F4,   ,0.6723
C3,   ,0.1317
C4,   ,0.2585
P3,   ,0.0626
P4,   ,0.0597
O1,   ,0.0298
O2,   ,0.0207
F7,   ,0.7988
F8,   ,0.6878
T3,   ,0.6469
T4,   ,0.3151
T5,   ,0.0864
T6,   ,0.0216
Fz,   ,1.3677
Cz,   ,0.3395
Pz,   ,0.0809
sum,5.21,14.4168
