electrode,time,NMSE
FP1,   ,1.2793
FP2,   ,1.4273
F3,   ,0.2991
F4,   ,0.2612
C3,   ,0.1090
C4,   ,0.0961
P3,   ,0.0412
P4,   ,0.0251
O1,   ,0.0724
O2,   ,0.0575
F7,   ,0.2624
F8,   ,0.3479
T3,   ,0.1847
T4,   ,0.0720
T5,   ,0.0215
T6,   ,0.1260
Fz,   ,0.2808
Cz,   ,0.0696
Pz,   ,0.0305
sum,13.57,5.0637
