electrode,time,NMSE
FP1,   ,0.1434
FP2,   ,0.1419
F3,   ,0.0440
F4,   ,0.0425
C3,   ,0.0238
C4,   ,0.0122
P3,   ,0.0063
P4,   ,0.0049
O1,   ,0.0015
O2,   ,0.0038
F7,   ,0.0771
F8,   ,0.0930
T3,   ,0.0426
T4,   ,0.0327
T5,   ,0.0083
T6,   ,0.0077
Fz,   ,0.0338
Cz,   ,0.0099
Pz,   ,0.0029
sum,2.07,0.7325
