electrode,time,NMSE
FP1,   ,2.3578
FP2,   ,1.1566
F3,   ,0.6849
F4,   ,0.4447
C3,   ,0.2370
C4,   ,0.3233
P3,   ,0.1195
P4,   ,0.3861
O1,   ,0.1949
O2,   ,0.3382
F7,   ,2.1492
F8,   ,1.2420
T3,   ,0.6543
T4,   ,0.5641
T5,   ,0.2666
T6,   ,0.2788
Fz,   ,0.6874
Cz,   ,0.3998
Pz,   ,0.5058
sum,1.27,12.9911
