electrode,time,NMSE
FP1,   ,0.2271
FP2,   ,0.2379
F3,   ,0.0395
F4,   ,0.0409
C3,   ,0.0114
C4,   ,0.0126
P3,   ,0.0062
P4,   ,0.0153
O1,   ,0.0042
O2,   ,0.0144
F7,   ,0.0759
F8,   ,0.0967
T3,   ,0.0113
T4,   ,0.0127
T5,   ,0.0059
T6,   ,0.0246
Fz,   ,0.0519
Cz,   ,0.0150
Pz,   ,0.0052
sum,2.15,0.9087
