electrode,time,NMSE
FP1,   ,0.0636
FP2,   ,0.0734
F3,   ,0.0208
F4,   ,0.0347
C3,   ,0.0110
C4,   ,0.0225
P3,   ,0.0059
P4,   ,0.0078
O1,   ,0.0075
O2,   ,0.0098
F7,   ,0.0201
F8,   ,0.0262
T3,   ,0.0150
T4,   ,0.0234
T5,   ,0.0100
T6,   ,0.0058
Fz,   ,0.0278
Cz,   ,0.0148
Pz,   ,0.0060
sum,6.10,0.4062
