electrode,time,NMSE
FP1,   ,1.1879
FP2,   ,1.7254
F3,   ,0.2484
F4,   ,0.2632
C3,   ,0.0606
C4,   ,0.0632
P3,   ,0.0146
P4,   ,0.0162
O1,   ,0.0092
O2,   ,0.0134
F7,   ,0.1588
F8,   ,0.1722
T3,   ,0.0430
T4,   ,0.0304
T5,   ,0.0212
T6,   ,0.0171
Fz,   ,0.1731
Cz,   ,0.0529
Pz,   ,0.0091
sum,7.03,4.2799
