electrode,time,NMSE
FP1,   ,0.4423
FP2,   ,0.4445
F3,   ,0.0593
F4,   ,0.0757
C3,   ,0.0137
C4,   ,0.0559
P3,   ,0.0071
P4,   ,0.0340
O1,   ,0.0039
O2,   ,0.0264
F7,   ,0.0506
F8,   ,0.0829
T3,   ,0.0102
T4,   ,0.0615
T5,   ,0.0038
T6,   ,0.0219
Fz,   ,0.1063
Cz,   ,0.0197
Pz,   ,0.0224
sum,10.34,1.5419
