electrode,time,NMSE
FP1,   ,0.7455
FP2,   ,0.8124
F3,   ,0.1326
F4,   ,0.0703
C3,   ,0.0840
C4,   ,0.0296
P3,   ,0.0911
P4,   ,0.0245
O1,   ,0.0434
O2,   ,0.0250
F7,   ,0.1092
F8,   ,0.1551
T3,   ,0.0914
T4,   ,0.0405
T5,   ,0.0539
T6,   ,0.0244
Fz,   ,0.0837
Cz,   ,0.0528
Pz,   ,0.0485
sum,6.91,2.7180
