electrode,time,NMSE
FP1,   ,0.3188
FP2,   ,0.2356
F3,   ,0.0816
F4,   ,0.0558
C3,   ,0.0278
C4,   ,0.0238
P3,   ,0.0104
P4,   ,0.0095
O1,   ,0.0033
O2,   ,0.0101
F7,   ,0.1016
F8,   ,0.0660
T3,   ,0.0380
T4,   ,0.0158
T5,   ,0.0070
T6,   ,0.0177
Fz,   ,0.0700
Cz,   ,0.0201
Pz,   ,0.0053
sum,1.96,1.1181
