electrode,time,NMSE
FP1,   ,7.9130
FP2,   ,0.3981
F3,   ,1.3467
F4,   ,0.9766
C3,   ,0.3398
C4,   ,0.3516
P3,   ,0.1238
P4,   ,0.4153
O1,   ,0.1409
O2,   ,0.3505
F7,   ,1.3040
F8,   ,0.7769
T3,   ,0.6748
T4,   ,0.4676
T5,   ,0.1867
T6,   ,0.4374
Fz,   ,1.6449
Cz,   ,0.4281
Pz,   ,0.1617
sum,0.60,18.4387
