electrode,time,NMSE
FP1,   ,0.4634
FP2,   ,0.4648
F3,   ,0.0416
F4,   ,0.0591
C3,   ,0.0157
C4,   ,0.0331
P3,   ,0.0030
P4,   ,0.0060
O1,   ,0.0041
O2,   ,0.0087
F7,   ,0.0374
F8,   ,0.0610
T3,   ,0.0187
T4,   ,0.0448
T5,   ,0.0031
T6,   ,0.0044
Fz,   ,0.0829
Cz,   ,0.0325
Pz,   ,0.0210
sum,2.00,1.4053
