electrode,time,NMSE
FP1,   ,15.6718
FP2,   ,10.1280
F3,   ,2.6208
F4,   ,1.5943
C3,   ,0.5889
C4,   ,0.3751
P3,   ,0.1562
P4,   ,0.0976
O1,   ,0.0507
O2,   ,0.0575
F7,   ,2.2080
F8,   ,1.1358
T3,   ,0.4839
T4,   ,0.1849
T5,   ,0.2138
T6,   ,0.1124
Fz,   ,2.1973
Cz,   ,0.4028
Pz,   ,0.0882
sum,2.73,38.3682
