electrode,time,NMSE
FP1,   ,1.4639
FP2,   ,1.4011
F3,   ,0.6696
F4,   ,0.7407
C3,   ,0.3030
C4,   ,0.2754
P3,   ,0.1956
P4,   ,0.1155
O1,   ,0.2012
O2,   ,0.1755
F7,   ,1.8026
F8,   ,2.3142
T3,   ,0.3379
T4,   ,0.4741
T5,   ,0.3293
T6,   ,0.1413
Fz,   ,0.7369
Cz,   ,0.3102
Pz,   ,0.2037
sum,0.77,12.1916
