electrode,time,NMSE
FP1,   ,0.0922
FP2,   ,0.1250
F3,   ,0.0136
F4,   ,0.0190
C3,   ,0.0043
C4,   ,0.0165
P3,   ,0.0075
P4,   ,0.0197
O1,   ,0.0107
O2,   ,0.0132
F7,   ,0.0124
F8,   ,0.0166
T3,   ,0.0097
T4,   ,0.0115
T5,   ,0.0164
T6,   ,0.0150
Fz,   ,0.0198
Cz,   ,0.0075
Pz,   ,0.0144
sum,5.48,0.4454
