electrode,time,NMSE
FP1,   ,6.1521
FP2,   ,6.0025
F3,   ,1.3326
F4,   ,1.0478
C3,   ,0.3081
C4,   ,0.2537
P3,   ,0.0939
P4,   ,0.0654
O1,   ,0.0356
O2,   ,0.0453
F7,   ,0.9258
F8,   ,0.8881
T3,   ,0.0982
T4,   ,0.1374
T5,   ,0.1830
T6,   ,0.0573
Fz,   ,1.0978
Cz,   ,0.2826
Pz,   ,0.0324
sum,2.72,19.0395
