electrode,time,NMSE
FP1,   ,0.2046
FP2,   ,0.1552
F3,   ,0.0402
F4,   ,0.0306
C3,   ,0.0113
C4,   ,0.0141
P3,   ,0.0046
P4,   ,0.0061
O1,   ,0.0030
O2,   ,0.0056
F7,   ,0.0306
F8,   ,0.0221
T3,   ,0.0083
T4,   ,0.0046
T5,   ,0.0048
T6,   ,0.0103
Fz,   ,0.0446
Cz,   ,0.0161
Pz,   ,0.0047
sum,13.91,0.6215
