electrode,time,NMSE
FP1,   ,0.1189
FP2,   ,0.1252
F3,   ,0.0295
F4,   ,0.0202
C3,   ,0.0094
C4,   ,0.0115
P3,   ,0.0033
P4,   ,0.0019
O1,   ,0.0013
O2,   ,0.0046
F7,   ,0.0274
F8,   ,0.0387
T3,   ,0.0024
T4,   ,0.0055
T5,   ,0.0027
T6,   ,0.0056
Fz,   ,0.0533
Cz,   ,0.0098
Pz,   ,0.0072
sum,4.74,0.4784
