electrode,time,NMSE
FP1,   ,4.5187
FP2,   ,4.8636
F3,   ,0.9299
F4,   ,0.8793
C3,   ,0.2374
C4,   ,0.2001
P3,   ,0.1113
P4,   ,0.1183
O1,   ,0.1572
O2,   ,0.1637
F7,   ,3.1379
F8,   ,2.4085
T3,   ,0.6394
T4,   ,0.8205
T5,   ,0.1978
T6,   ,0.2471
Fz,   ,0.7997
Cz,   ,0.2407
Pz,   ,0.1908
sum,0.64,20.8621
