electrode,time,NMSE
FP1,   ,1.1563
FP2,   ,1.7565
F3,   ,0.2207
F4,   ,0.3088
C3,   ,0.0449
C4,   ,0.0632
P3,   ,0.0160
P4,   ,0.0211
O1,   ,0.0103
O2,   ,0.0114
F7,   ,0.5347
F8,   ,0.9978
T3,   ,0.0621
T4,   ,0.0762
T5,   ,0.0213
T6,   ,0.0159
Fz,   ,0.3178
Cz,   ,0.0500
Pz,   ,0.0186
sum,2.34,5.7036
