electrode,time,NMSE
FP1,   ,0.0807
FP2,   ,0.0807
F3,   ,0.0276
F4,   ,0.0323
C3,   ,0.0076
C4,   ,0.0109
P3,   ,0.0038
P4,   ,0.0033
O1,   ,0.0026
O2,   ,0.0040
F7,   ,0.0809
F8,   ,0.1070
T3,   ,0.0380
T4,   ,0.0477
T5,   ,0.0063
T6,   ,0.0226
Fz,   ,0.0194
Cz,   ,0.0036
Pz,   ,0.0013
sum,4.46,0.5803
