electrode,time,NMSE
FP1,   ,12.2046
FP2,   ,13.1339
F3,   ,1.5522
F4,   ,1.4908
C3,   ,0.2733
C4,   ,0.2598
P3,   ,0.1252
P4,   ,0.0955
O1,   ,0.0738
O2,   ,0.0520
F7,   ,6.2250
F8,   ,4.5720
T3,   ,1.2965
T4,   ,1.5483
T5,   ,0.2150
T6,   ,0.1768
Fz,   ,2.2719
Cz,   ,0.3907
Pz,   ,0.0990
sum,4.89,46.0565
