electrode,time,NMSE
FP1,   ,0.4453
FP2,   ,0.8386
F3,   ,0.5123
F4,   ,0.4803
C3,   ,0.2983
C4,   ,0.3272
P3,   ,0.1401
P4,   ,0.0799
O1,   ,0.0790
O2,   ,0.0599
F7,   ,0.4138
F8,   ,0.4877
T3,   ,0.2981
T4,   ,0.5417
T5,   ,0.0689
T6,   ,0.0395
Fz,   ,0.3093
Cz,   ,0.2819
Pz,   ,0.1027
sum,13.25,5.8045
