electrode,time,NMSE
FP1,   ,0.2942
FP2,   ,0.2148
F3,   ,0.0785
F4,   ,0.0522
C3,   ,0.0431
C4,   ,0.0204
P3,   ,0.0190
P4,   ,0.0076
O1,   ,0.0034
O2,   ,0.0020
F7,   ,0.1446
F8,   ,0.0693
T3,   ,0.0294
T4,   ,0.0156
T5,   ,0.0090
T6,   ,0.0058
Fz,   ,0.0675
Cz,   ,0.0247
Pz,   ,0.0119
sum,2.06,1.1131
