electrode,time,NMSE
FP1,   ,0.2199
FP2,   ,0.3012
F3,   ,0.0342
F4,   ,0.0533
C3,   ,0.0098
C4,   ,0.0094
P3,   ,0.0028
P4,   ,0.0041
O1,   ,0.0048
O2,   ,0.0028
F7,   ,0.0672
F8,   ,0.0981
T3,   ,0.0243
T4,   ,0.0297
T5,   ,0.0053
T6,   ,0.0067
Fz,   ,0.0472
Cz,   ,0.0077
Pz,   ,0.0066
sum,2.35,0.9351
