electrode,time,NMSE
FP1,   ,0.8177
FP2,   ,0.8661
F3,   ,0.2776
F4,   ,0.3041
C3,   ,0.0965
C4,   ,0.0947
P3,   ,0.0166
P4,   ,0.0197
O1,   ,0.0576
O2,   ,0.0565
F7,   ,0.3814
F8,   ,0.4637
T3,   ,0.1526
T4,   ,0.1938
T5,   ,0.0260
T6,   ,0.0371
Fz,   ,0.2144
Cz,   ,0.0847
Pz,   ,0.0300
sum,11.72,4.1910
