electrode,time,NMSE
FP1,   ,0.4245
FP2,   ,0.2771
F3,   ,0.0705
F4,   ,0.0443
C3,   ,0.0176
C4,   ,0.0142
P3,   ,0.0052
P4,   ,0.0076
O1,   ,0.0074
O2,   ,0.0042
F7,   ,0.0689
F8,   ,0.0353
T3,   ,0.0199
T4,   ,0.0088
T5,   ,0.0080
T6,   ,0.0188
Fz,   ,0.0628
Cz,   ,0.0134
Pz,   ,0.0058
sum,4.00,1.1141
