electrode,time,NMSE
FP1,   ,1.1469
FP2,   ,1.2289
F3,   ,0.4649
F4,   ,0.4319
C3,   ,0.1690
C4,   ,0.1615
P3,   ,0.0584
P4,   ,0.0345
O1,   ,0.0220
O2,   ,0.0258
F7,   ,0.6696
F8,   ,0.5905
T3,   ,0.2618
T4,   ,0.2450
T5,   ,0.0506
T6,   ,0.0479
Fz,   ,0.3642
Cz,   ,0.1802
Pz,   ,0.0327
sum,2.16,6.1862
