electrode,time,NMSE
FP1,   ,0.2840
FP2,   ,0.2800
F3,   ,0.0664
F4,   ,0.0521
C3,   ,0.0157
C4,   ,0.0134
P3,   ,0.0096
P4,   ,0.0058
O1,   ,0.0080
O2,   ,0.0040
F7,   ,0.0884
F8,   ,0.0855
T3,   ,0.0232
T4,   ,0.0335
T5,   ,0.0148
T6,   ,0.0032
Fz,   ,0.0544
Cz,   ,0.0141
Pz,   ,0.0205
sum,49.21,1.0766
