electrode,time,NMSE
FP1,   ,0.6591
FP2,   ,0.4120
F3,   ,0.2840
F4,   ,0.2552
C3,   ,0.2775
C4,   ,0.2172
P3,   ,0.2817
P4,   ,0.0644
O1,   ,0.2718
O2,   ,0.0891
F7,   ,0.4307
F8,   ,0.2335
T3,   ,0.3799
T4,   ,0.1484
T5,   ,0.1170
T6,   ,0.1702
Fz,   ,0.2397
Cz,   ,0.1308
Pz,   ,0.0642
sum,12.81,4.7266
