electrode,time,NMSE
FP1,   ,0.7919
FP2,   ,1.0017
F3,   ,0.2584
F4,   ,0.3453
C3,   ,0.2240
C4,   ,0.3591
P3,   ,0.1355
P4,   ,0.3285
O1,   ,0.0779
O2,   ,0.3968
F7,   ,0.3601
F8,   ,0.4674
T3,   ,0.2147
T4,   ,0.4419
T5,   ,0.2217
T6,   ,0.2814
Fz,   ,0.3856
Cz,   ,0.2389
Pz,   ,0.3642
sum,14.18,6.8950
