electrode,time,NMSE
FP1,   ,0.0145
FP2,   ,0.0182
F3,   ,0.0063
F4,   ,0.0115
C3,   ,0.0019
C4,   ,0.0030
P3,   ,0.0015
P4,   ,0.0018
O1,   ,0.0069
O2,   ,0.0026
F7,   ,0.0142
F8,   ,0.0166
T3,   ,0.0087
T4,   ,0.0154
T5,   ,0.0074
T6,   ,0.0004
Fz,   ,0.0068
Cz,   ,0.0018
Pz,   ,0.0007
sum,2.67,0.1401
