electrode,time,NMSE
FP1,   ,1.3312
FP2,   ,1.2980
F3,   ,0.5722
F4,   ,0.6154
C3,   ,0.4551
C4,   ,0.6349
P3,   ,0.2618
P4,   ,0.3654
O1,   ,0.0814
O2,   ,0.2637
F7,   ,1.1910
F8,   ,1.2401
T3,   ,0.5884
T4,   ,0.8895
T5,   ,0.1862
T6,   ,0.1177
Fz,   ,0.5200
Cz,   ,0.5304
Pz,   ,0.4551
sum,0.56,11.5975
