electrode,time,NMSE
FP1,   ,0.2088
FP2,   ,0.2751
F3,   ,0.0306
F4,   ,0.0478
C3,   ,0.0119
C4,   ,0.0090
P3,   ,0.0069
P4,   ,0.0038
O1,   ,0.0159
O2,   ,0.0050
F7,   ,0.0379
F8,   ,0.0676
T3,   ,0.0041
T4,   ,0.0170
T5,   ,0.0105
T6,   ,0.0049
Fz,   ,0.0544
Cz,   ,0.0072
Pz,   ,0.0163
sum,4.45,0.8345
