electrode,time,NMSE
FP1,   ,1.1946
FP2,   ,1.1693
F3,   ,0.1537
F4,   ,0.1752
C3,   ,0.0329
C4,   ,0.0743
P3,   ,0.0102
P4,   ,0.0378
O1,   ,0.0030
O2,   ,0.0322
F7,   ,0.2239
F8,   ,0.2648
T3,   ,0.0607
T4,   ,0.1019
T5,   ,0.0179
T6,   ,0.0286
Fz,   ,0.2218
Cz,   ,0.0413
Pz,   ,0.0263
sum,2.16,3.8704
