electrode,time,NMSE
FP1,   ,0.2247
FP2,   ,0.2188
F3,   ,0.0534
F4,   ,0.0525
C3,   ,0.0258
C4,   ,0.0310
P3,   ,0.0107
P4,   ,0.0354
O1,   ,0.0031
O2,   ,0.0214
F7,   ,0.0452
F8,   ,0.0679
T3,   ,0.0140
T4,   ,0.0328
T5,   ,0.0171
T6,   ,0.0386
Fz,   ,0.0589
Cz,   ,0.0361
Pz,   ,0.0092
sum,2.00,0.9966
