electrode,time,NMSE
FP1,   ,0.7951
FP2,   ,0.8768
F3,   ,0.1057
F4,   ,0.1070
C3,   ,0.0240
C4,   ,0.0299
P3,   ,0.0173
P4,   ,0.0130
O1,   ,0.0055
O2,   ,0.0066
F7,   ,0.1627
F8,   ,0.1095
T3,   ,0.0417
T4,   ,0.0364
T5,   ,0.0161
T6,   ,0.0100
Fz,   ,0.1554
Cz,   ,0.0315
Pz,   ,0.0198
sum,2.08,2.5639
