electrode,time,NMSE
FP1,   ,0.2246
FP2,   ,0.1140
F3,   ,0.0245
F4,   ,0.0158
C3,   ,0.0065
C4,   ,0.0061
P3,   ,0.0038
P4,   ,0.0034
O1,   ,0.0037
O2,   ,0.0025
F7,   ,0.0591
F8,   ,0.0160
T3,   ,0.0190
T4,   ,0.0099
T5,   ,0.0065
T6,   ,0.0055
Fz,   ,0.0292
Cz,   ,0.0080
Pz,   ,0.0029
sum,14.13,0.5610
