electrode,time,NMSE
FP1,   ,0.1249
FP2,   ,0.1440
F3,   ,0.0402
F4,   ,0.0288
C3,   ,0.0112
C4,   ,0.0078
P3,   ,0.0060
P4,   ,0.0046
O1,   ,0.0025
O2,   ,0.0049
F7,   ,0.0667
F8,   ,0.0359
T3,   ,0.0139
T4,   ,0.0208
T5,   ,0.0092
T6,   ,0.0067
Fz,   ,0.0326
Cz,   ,0.0077
Pz,   ,0.0018
sum,7.44,0.5701
