electrode,time,NMSE
FP1,   ,1.9771
FP2,   ,2.3157
F3,   ,0.4794
F4,   ,0.4561
C3,   ,0.1092
C4,   ,0.1100
P3,   ,0.0294
P4,   ,0.0352
O1,   ,0.0191
O2,   ,0.0167
F7,   ,0.3237
F8,   ,0.3287
T3,   ,0.0574
T4,   ,0.0389
T5,   ,0.0289
T6,   ,0.0426
Fz,   ,0.2875
Cz,   ,0.1075
Pz,   ,0.0272
sum,3.36,6.7906
