electrode,time,NMSE
FP1,   ,0.4695
FP2,   ,0.4705
F3,   ,0.1014
F4,   ,0.1166
C3,   ,0.0284
C4,   ,0.0318
P3,   ,0.0127
P4,   ,0.0135
O1,   ,0.0104
O2,   ,0.0091
F7,   ,0.1353
F8,   ,0.1908
T3,   ,0.0630
T4,   ,0.0637
T5,   ,0.0218
T6,   ,0.0514
Fz,   ,0.1139
Cz,   ,0.0229
Pz,   ,0.0072
sum,2.06,1.9339
