electrode,time,NMSE
FP1,   ,1.7241
FP2,   ,1.6098
F3,   ,0.3405
F4,   ,0.2509
C3,   ,0.1601
C4,   ,0.1941
P3,   ,0.2396
P4,   ,0.2996
O1,   ,0.1726
O2,   ,0.1455
F7,   ,0.5291
F8,   ,0.4857
T3,   ,0.1517
T4,   ,0.3331
T5,   ,0.2117
T6,   ,0.2030
Fz,   ,0.4230
Cz,   ,0.2802
Pz,   ,0.2904
sum,0.62,8.0447
