electrode,time,NMSE
FP1,   ,0.4519
FP2,   ,0.7058
F3,   ,0.2099
F4,   ,0.5218
C3,   ,0.1707
C4,   ,0.5121
P3,   ,0.3681
P4,   ,0.5661
O1,   ,0.3690
O2,   ,0.4571
F7,   ,0.4897
F8,   ,0.5061
T3,   ,0.2490
T4,   ,0.5027
T5,   ,0.4235
T6,   ,0.5858
Fz,   ,0.2854
Cz,   ,0.1952
Pz,   ,0.3880
sum,0.56,7.9579
